1382111899620000142,C,"","",20000142,"",A,false,"[[-8.616591,41.141259],[-8.6166,41.141277],[-8.616573,41.141286],[-8.616645,41.141313],[-8.616636,41.141313],[-8.616627,41.141322],[-8.616609,41.141331],[-8.616672,41.14152],[-8.61687,41.141511],[-8.617302,41.140989],[-8.617815,41.14107],[-8.619381,41.141898],[-8.620929,41.14314],[-8.62281,41.143977],[-8.625006,41.144706],[-8.626977,41.144769],[-8.629308,41.144895],[-8.631045,41.145804],[-8.631261,41.145975],[-8.632035,41.146542],[-8.633358,41.147244],[-8.634942,41.147865],[-8.636751,41.148279],[-8.638461,41.148396],[-8.640504,41.148441],[-8.6427,41.148045],[-8.644644,41.148252],[-8.646948,41.148495],[-8.648622,41.148216],[-8.649639,41.147901],[-8.651637,41.148144],[-8.652771,41.148252],[-8.653077,41.148297],[-8.654184,41.148603],[-8.655804,41.147793],[-8.65755,41.146911],[-8.659413,41.146911],[-8.661213,41.147442],[-8.66286,41.147793],[-8.664363,41.148072],[-8.665884,41.147811],[-8.667252,41.147442],[-8.668989,41.148135],[-8.669898,41.148531],[-8.66988,41.148549],[-8.66988,41.148549],[-8.669907,41.14854],[-8.669907,41.14854]]",710,2013,10,18,15,6,47
1382116329620000142,C,"","",20000142,"",A,false,"[[-8.615556,41.140656],[-8.615538,41.140665],[-8.615583,41.140728],[-8.616348,41.140512],[-8.617644,41.14107],[-8.618751,41.141556],[-8.619984,41.142321],[-8.620983,41.143176],[-8.622036,41.14377],[-8.622873,41.144031],[-8.624529,41.14458],[-8.625933,41.144796],[-8.627814,41.144679],[-8.630226,41.145255],[-8.631477,41.146191],[-8.630595,41.146452],[-8.629452,41.146218],[-8.628183,41.145282],[-8.626509,41.145408],[-8.625249,41.145543],[-8.625132,41.145534],[-8.624322,41.145624],[-8.622801,41.14575],[-8.621307,41.14593],[-8.620749,41.146056],[-8.620173,41.14611],[-8.618598,41.146335],[-8.618121,41.146416],[-8.617887,41.146398],[-8.617869,41.14638],[-8.617833,41.146371],[-8.617671,41.146578],[-8.617698,41.14665],[-8.617707,41.14665],[-8.617716,41.14665],[-8.617707,41.146659],[-8.617698,41.146659],[-8.617797,41.146965],[-8.617797,41.146992],[-8.617806,41.146992],[-8.617806,41.147001],[-8.617806,41.14701],[-8.617815,41.147055],[-8.617869,41.147199],[-8.618004,41.147586],[-8.618058,41.14791],[-8.618085,41.148],[-8.618112,41.148081],[-8.618148,41.148216],[-8.618265,41.148468],[-8.618796,41.148567],[-8.619363,41.148513],[-8.619975,41.148468],[-8.620092,41.148594],[-8.620119,41.14863],[-8.620137,41.148657],[-8.620146,41.148666],[-8.620146,41.148657],[-8.620146,41.148684],[-8.620137,41.148693],[-8.620101,41.148702],[-8.620146,41.148693],[-8.620137,41.148693],[-8.620137,41.148711],[-8.620254,41.148702],[-8.620416,41.148738],[-8.620425,41.148729],[-8.620398,41.148738],[-8.62038,41.148774],[-8.620488,41.148675],[-8.620515,41.148684],[-8.62056,41.148693],[-8.620587,41.148675],[-8.620677,41.148684],[-8.620686,41.148657],[-8.620731,41.148864],[-8.620731,41.149035],[-8.620767,41.149044],[-8.620794,41.14908],[-8.62083,41.149665],[-8.620893,41.149881],[-8.620911,41.149881],[-8.620938,41.14998],[-8.620974,41.149953],[-8.620974,41.149935],[-8.620965,41.149917],[-8.620947,41.149944]]",1295,2013,10,18,17,6,86
1382121896620000463,C,"","",20000463,"",A,false,"[[-8.614953,41.140926],[-8.616132,41.140548],[-8.616735,41.14062],[-8.61741,41.140899],[-8.618886,41.141601],[-8.620443,41.142636],[-8.621766,41.143626],[-8.623314,41.144148],[-8.625699,41.144787],[-8.628183,41.144661],[-8.630676,41.145489],[-8.631234,41.145903],[-8.631414,41.146083],[-8.632629,41.146866],[-8.632134,41.147757],[-8.630928,41.149179],[-8.629794,41.150646],[-8.629281,41.150997],[-8.629281,41.150925],[-8.62902,41.151564],[-8.628921,41.152014],[-8.628894,41.15205],[-8.628804,41.152482],[-8.629506,41.152662],[-8.630559,41.152806],[-8.632089,41.153094],[-8.631171,41.154435]]",391,2013,10,18,18,6,26
1382117768620000680,C,"","",20000680,"",A,false,"[[-8.613414,41.141394],[-8.613513,41.141367],[-8.613963,41.141241],[-8.614854,41.140962],[-8.61507,41.140881],[-8.615187,41.140845],[-8.615979,41.140557],[-8.616681,41.140584],[-8.616843,41.140665],[-8.617617,41.141025],[-8.618913,41.141646],[-8.620164,41.142456],[-8.621289,41.143419],[-8.621721,41.143644],[-8.631,41.145804],[-8.631,41.145804],[-8.631198,41.145948],[-8.632161,41.146596],[-8.633682,41.147415],[-8.634537,41.147748],[-8.636778,41.148288],[-8.638398,41.148405],[-8.640009,41.148495],[-8.641953,41.148153],[-8.644059,41.148171],[-8.645859,41.148414],[-8.648361,41.148288],[-8.650674,41.148009],[-8.652627,41.148243],[-8.653149,41.148333],[-8.654544,41.148441],[-8.656524,41.147406],[-8.658558,41.146767],[-8.660745,41.14728],[-8.661483,41.147532],[-8.663139,41.147856],[-8.6652,41.148045],[-8.666325,41.147577],[-8.667918,41.147712],[-8.670321,41.148666],[-8.672724,41.149089],[-8.674614,41.149395],[-8.679114,41.153949],[-8.67996,41.154939],[-8.680329,41.155389],[-8.680671,41.155749],[-8.680707,41.155776],[-8.680824,41.155947],[-8.681364,41.156568],[-8.681373,41.156559],[-8.681733,41.156964],[-8.682462,41.157828],[-8.683236,41.158782],[-8.683416,41.159007],[-8.684262,41.160357],[-8.685297,41.162193],[-8.686305,41.163957],[-8.686476,41.164263],[-8.687187,41.165523],[-8.687943,41.166873],[-8.68815,41.167224],[-8.688186,41.167323],[-8.688168,41.167431],[-8.687889,41.167917],[-8.688411,41.168403],[-8.689275,41.168196],[-8.689293,41.168151],[-8.689293,41.168142],[-8.689284,41.168142],[-8.689275,41.168151],[-8.689275,41.168151],[-8.689275,41.168151],[-8.689284,41.168151],[-8.689284,41.168151],[-8.689284,41.168151],[-8.689311,41.168124],[-8.689248,41.167611],[-8.688123,41.167053],[-8.687259,41.165505],[-8.686206,41.163633],[-8.685063,41.161626],[-8.683974,41.159682],[-8.683596,41.159133],[-8.682489,41.157774],[-8.682012,41.157207],[-8.682012,41.157207],[-8.681139,41.156172],[-8.679861,41.154651],[-8.678907,41.153391],[-8.67798,41.151996],[-8.677152,41.150844],[-8.676099,41.149809],[-8.675595,41.149665],[-8.674371,41.149575],[-8.673777,41.149647],[-8.673777,41.14962],[-8.673777,41.149611],[-8.673777,41.149611],[-8.673777,41.149602],[-8.673777,41.149602],[-8.673786,41.149602],[-8.673795,41.149611],[-8.673795,41.149602],[-8.673795,41.149602],[-8.673795,41.149611],[-8.673786,41.149602],[-8.673786,41.149584],[-8.673786,41.149575],[-8.673795,41.149575],[-8.673804,41.149575],[-8.673804,41.149575],[-8.673795,41.149602],[-8.673669,41.14962],[-8.673219,41.149332],[-8.673246,41.149287],[-8.674389,41.149404],[-8.675433,41.149413],[-8.675505,41.149422],[-8.67573,41.149602],[-8.67591,41.150079],[-8.676279,41.150691],[-8.676504,41.151042],[-8.677026,41.151717],[-8.677197,41.151987],[-8.677998,41.152653],[-8.679078,41.153868],[-8.680203,41.155182],[-8.681013,41.15619],[-8.68158,41.156838],[-8.682255,41.157657],[-8.683137,41.158719],[-8.683398,41.159016],[-8.683578,41.159214],[-8.684415,41.160645],[-8.685387,41.162346],[-8.686386,41.164101],[-8.686467,41.164254],[-8.687142,41.165451],[-8.688033,41.167017],[-8.68806,41.167575],[-8.687853,41.168718],[-8.686917,41.170347],[-8.687394,41.171472],[-8.687394,41.171463],[-8.687574,41.171733],[-8.688294,41.172804],[-8.688501,41.173722],[-8.688924,41.174865],[-8.689086,41.176557],[-8.689194,41.177547],[-8.689293,41.17806],[-8.689338,41.178087],[-8.689347,41.178078],[-8.689374,41.178681],[-8.689473,41.179806],[-8.689518,41.179914],[-8.689473,41.179869],[-8.689752,41.18013],[-8.690877,41.180337],[-8.691867,41.181399],[-8.692704,41.181282],[-8.692767,41.180751],[-8.692362,41.180382],[-8.692362,41.180391],[-8.692407,41.180373]]",2461,2013,10,18,17,6,164
1382123259620000067,B,"",53.0,20000067,"",A,false,"[[-8.613792,41.14116],[-8.613792,41.14116],[-8.613837,41.14116],[-8.613855,41.141178],[-8.614449,41.141187],[-8.614467,41.14188],[-8.614251,41.142402],[-8.613684,41.143014],[-8.612604,41.143851],[-8.611461,41.14476],[-8.611218,41.144841],[-8.611209,41.144805],[-8.6112,41.144787],[-8.611191,41.144805],[-8.610885,41.144886],[-8.610516,41.143824],[-8.60958,41.143203],[-8.608509,41.143158],[-8.6085,41.14314],[-8.608491,41.143122],[-8.607294,41.142474],[-8.605314,41.143032],[-8.605017,41.143761],[-8.604999,41.143833],[-8.604891,41.144094],[-8.604252,41.145282],[-8.603532,41.145471],[-8.603514,41.14548],[-8.602263,41.145624],[-8.601975,41.145615],[-8.601975,41.145624],[-8.601912,41.145642],[-8.601912,41.146677],[-8.602497,41.146767],[-8.603082,41.146722],[-8.604279,41.146479],[-8.605494,41.146605],[-8.606295,41.14692],[-8.606394,41.146929],[-8.606736,41.147055],[-8.606664,41.147226],[-8.606646,41.147235]]",617,2013,10,18,19,6,41
1382125591620000488,A,22438.0,"",20000488,"",A,false,"[[-8.669142,41.163444],[-8.668224,41.16294],[-8.667306,41.161572],[-8.667108,41.160987],[-8.666235,41.159745],[-8.666001,41.159457],[-8.665497,41.158728],[-8.665353,41.158035],[-8.663661,41.15862],[-8.66142,41.15952],[-8.659458,41.160285],[-8.657883,41.160753],[-8.65638,41.159934],[-8.654733,41.159124],[-8.653401,41.158404],[-8.652231,41.157459],[-8.652708,41.156847],[-8.653149,41.155641],[-8.655426,41.155578],[-8.655777,41.154318],[-8.655165,41.154669],[-8.654391,41.155227],[-8.653509,41.155164],[-8.653797,41.15412],[-8.65431,41.153463],[-8.65431,41.153454],[-8.654319,41.153445],[-8.65431,41.153454],[-8.654328,41.153463],[-8.654346,41.153481],[-8.654319,41.15349],[-8.654364,41.153481],[-8.654355,41.153481],[-8.654355,41.153463],[-8.654337,41.153454],[-8.654346,41.153454],[-8.654364,41.153445],[-8.654355,41.153463],[-8.654346,41.153472],[-8.654364,41.153472],[-8.654382,41.153472],[-8.654373,41.153472],[-8.654364,41.153463],[-8.654364,41.153463],[-8.654364,41.153463],[-8.654364,41.153472],[-8.654931,41.153166],[-8.654895,41.152401],[-8.654904,41.152401],[-8.654886,41.15241],[-8.654742,41.152293],[-8.653482,41.152095],[-8.65116,41.152806],[-8.649855,41.153868],[-8.647605,41.154192],[-8.64504,41.154462],[-8.642601,41.154156],[-8.640279,41.153472],[-8.638578,41.153418],[-8.637687,41.155227],[-8.636814,41.156973],[-8.635923,41.158737],[-8.635842,41.158863],[-8.635887,41.158899],[-8.635887,41.158908],[-8.634555,41.158854],[-8.633412,41.15871],[-8.634024,41.158818],[-8.634006,41.158809],[-8.633997,41.158791]]",1040,2013,10,18,19,6,69
1382125083620000611,A,14123.0,"",20000611,"",A,false,"[[-8.638686,41.15916],[-8.638542,41.159358],[-8.638497,41.159412],[-8.638164,41.159394],[-8.63793,41.15934],[-8.636994,41.159061],[-8.637237,41.158206],[-8.636355,41.157981],[-8.636013,41.158602],[-8.635932,41.158746],[-8.637444,41.159277],[-8.63802,41.15934],[-8.639289,41.15961],[-8.640702,41.15988],[-8.641548,41.160366],[-8.640999,41.160933],[-8.640504,41.161356],[-8.639352,41.162499],[-8.638434,41.163111],[-8.636958,41.163912],[-8.637093,41.164551],[-8.63883,41.164929],[-8.639928,41.165568],[-8.640657,41.166693],[-8.639829,41.168709],[-8.637264,41.170482],[-8.633754,41.171535],[-8.630505,41.17221],[-8.627454,41.172741],[-8.624871,41.172948],[-8.6229,41.172129],[-8.622108,41.17347],[-8.622423,41.175747],[-8.622306,41.178186],[-8.622189,41.180697],[-8.622468,41.182965],[-8.623665,41.184909],[-8.624916,41.186763],[-8.626077,41.188509],[-8.627004,41.189886],[-8.628165,41.192244],[-8.628291,41.195079],[-8.627553,41.197653],[-8.627265,41.200299],[-8.627337,41.202954],[-8.627157,41.20578],[-8.626806,41.207715],[-8.625303,41.208489],[-8.626212,41.209731],[-8.626527,41.210748],[-8.626887,41.212449],[-8.626725,41.213583],[-8.626626,41.213673],[-8.626617,41.213682],[-8.626617,41.213682],[-8.626617,41.213682],[-8.626617,41.213682],[-8.626617,41.213673],[-8.626617,41.213682]]",870,2013,10,18,19,6,58
1382126246620000380,A,14123.0,"",20000380,"",A,false,"[[-8.638659,41.159088],[-8.638659,41.158989],[-8.638686,41.159061],[-8.638668,41.15907],[-8.638632,41.159088],[-8.638497,41.159232],[-8.63847,41.159322],[-8.638443,41.159322],[-8.63847,41.159241],[-8.638452,41.159142],[-8.63847,41.159079],[-8.638524,41.159115],[-8.63856,41.159043],[-8.638569,41.159088],[-8.638434,41.159178],[-8.638425,41.159088],[-8.638452,41.159088],[-8.638353,41.159178],[-8.638281,41.159286],[-8.638308,41.159277],[-8.63838,41.15916],[-8.638407,41.159106],[-8.638362,41.159034],[-8.638335,41.158944],[-8.638353,41.15898],[-8.638335,41.159079],[-8.638389,41.15907],[-8.638416,41.158953],[-8.638416,41.159007],[-8.638398,41.159142],[-8.638488,41.15898],[-8.638434,41.159016],[-8.638335,41.159115],[-8.638335,41.159187],[-8.638362,41.159196],[-8.638461,41.15916],[-8.63838,41.159205],[-8.63856,41.158737],[-8.638488,41.158773],[-8.638452,41.158917],[-8.638452,41.159061],[-8.638461,41.159052],[-8.63847,41.159061],[-8.638479,41.159052],[-8.638479,41.159034],[-8.63847,41.159007],[-8.638479,41.158971],[-8.638488,41.158926],[-8.638461,41.158935],[-8.638362,41.159088],[-8.638542,41.158971],[-8.638578,41.159079],[-8.638479,41.159385],[-8.638137,41.159412],[-8.637003,41.159133],[-8.637318,41.158278],[-8.636697,41.157936],[-8.636103,41.158422],[-8.635761,41.159547],[-8.636706,41.160915],[-8.637939,41.162013],[-8.638875,41.162886],[-8.637597,41.163696],[-8.636508,41.16438],[-8.638308,41.164695],[-8.640648,41.165982],[-8.642799,41.167746],[-8.645148,41.169672],[-8.647587,41.171643],[-8.649954,41.173578],[-8.652312,41.175495],[-8.653896,41.176746],[-8.654202,41.176998],[-8.654967,41.17761],[-8.656623,41.178969],[-8.657964,41.180085],[-8.659494,41.181318],[-8.660988,41.182542],[-8.662716,41.183937],[-8.664768,41.185611],[-8.666676,41.18715],[-8.668152,41.188113],[-8.669331,41.188626],[-8.669988,41.188833],[-8.670807,41.189013],[-8.671689,41.189157],[-8.67285,41.18931],[-8.674344,41.189472],[-8.675388,41.189661],[-8.676225,41.189931],[-8.677188,41.190336],[-8.678322,41.191056],[-8.679465,41.192082],[-8.680689,41.193279],[-8.681796,41.194341],[-8.682885,41.195412],[-8.684091,41.196591],[-8.684316,41.197896],[-8.683956,41.196519],[-8.685954,41.195574],[-8.687673,41.194404],[-8.689248,41.193549],[-8.691633,41.191947],[-8.69409,41.190588],[-8.695656,41.189994],[-8.697402,41.188806],[-8.699076,41.187672],[-8.700309,41.186943],[-8.701938,41.18697],[-8.702901,41.187717],[-8.702424,41.187996],[-8.701911,41.187951],[-8.701533,41.187582],[-8.701479,41.18751],[-8.70147,41.18751],[-8.70147,41.187501],[-8.701461,41.18751],[-8.701461,41.18751],[-8.701434,41.187528]]",1774,2013,10,18,19,6,118
1382116079620000356,A,29808.0,"",20000356,"",A,false,"[[-8.596917,41.182659],[-8.596881,41.183757],[-8.59689,41.184342],[-8.596881,41.184963],[-8.596845,41.185719],[-8.596836,41.186034],[-8.597538,41.186106],[-8.597898,41.186529],[-8.59788,41.18706],[-8.59788,41.187069],[-8.597898,41.187258],[-8.597916,41.18706],[-8.597952,41.186259],[-8.59734,41.186052],[-8.596899,41.185989],[-8.596926,41.185197],[-8.598042,41.184918],[-8.598798,41.18409],[-8.59914,41.183352],[-8.599302,41.18301],[-8.599725,41.182992],[-8.601642,41.183496],[-8.603685,41.183937],[-8.606763,41.184612],[-8.608401,41.184702],[-8.608437,41.184702],[-8.609796,41.184486],[-8.61075,41.18418],[-8.612208,41.183613],[-8.612748,41.183433],[-8.612748,41.183424],[-8.612748,41.183433],[-8.612739,41.183424],[-8.612865,41.183406],[-8.615043,41.183136],[-8.617905,41.182659],[-8.620353,41.181228],[-8.623089,41.180274],[-8.625672,41.179923],[-8.6274,41.179788],[-8.627418,41.179788],[-8.628192,41.179662],[-8.628903,41.179599],[-8.629533,41.17923],[-8.629101,41.178321],[-8.628606,41.177349],[-8.628129,41.176386],[-8.628039,41.176179],[-8.628012,41.176179],[-8.627769,41.175594],[-8.626959,41.173722],[-8.626194,41.171742],[-8.625843,41.170095],[-8.626932,41.169744],[-8.629308,41.169978],[-8.630586,41.169528],[-8.629965,41.168205],[-8.631477,41.167764],[-8.6337,41.167062],[-8.633025,41.166639],[-8.632017,41.165019],[-8.631873,41.16483],[-8.631783,41.164587],[-8.6328,41.164056],[-8.633619,41.16348],[-8.633349,41.163156],[-8.633322,41.163129],[-8.633331,41.163129]]",1006,2013,10,18,17,6,67
1382132123620000624,C,"","",20000624,"",A,false,"[[-8.61138,41.147766],[-8.611434,41.147766],[-8.611461,41.147595],[-8.611542,41.146641],[-8.611038,41.146038],[-8.610921,41.145534],[-8.610975,41.145363],[-8.611155,41.145003],[-8.612361,41.144139],[-8.61363,41.143212],[-8.61471,41.142825],[-8.615259,41.142789],[-8.615313,41.141646],[-8.614926,41.140854],[-8.61363,41.141331],[-8.613603,41.141313]]",229,2013,10,18,21,6,15
