1377679202620000903,A,17088.0,"",20000903,2013-08-28 08:40:02,A,false,"[[-8.674965,41.149638],[-8.674929,41.14962],[-8.674956,41.14962],[-8.674965,41.149602],[-8.674542,41.149575],[-8.67447,41.150151],[-8.674506,41.151069],[-8.674245,41.15223],[-8.674029,41.153418],[-8.673804,41.154417],[-8.672688,41.154804],[-8.671428,41.155587],[-8.669169,41.156514],[-8.666442,41.15754],[-8.665362,41.157945],[-8.663166,41.158836],[-8.660646,41.159844],[-8.658099,41.160843],[-8.656146,41.161824],[-8.655912,41.161977],[-8.654607,41.162139],[-8.652204,41.161725],[-8.650278,41.161392],[-8.650305,41.161365],[-8.649117,41.161176],[-8.64756,41.160519],[-8.648055,41.159646],[-8.649243,41.161995],[-8.646786,41.16474],[-8.642934,41.166495],[-8.639613,41.168889],[-8.635923,41.171058],[-8.631144,41.172138],[-8.626338,41.173011],[-8.620758,41.173551],[-8.615223,41.174163],[-8.610867,41.174289],[-8.607708,41.173038],[-8.606277,41.17176],[-8.60625,41.171751],[-8.606052,41.171634],[-8.604756,41.17104],[-8.60445,41.172642],[-8.605593,41.173236],[-8.605593,41.173209],[-8.605593,41.173182],[-8.605611,41.173209],[-8.605017,41.173695],[-8.602353,41.173722],[-8.600274,41.174262],[-8.600211,41.174307],[-8.600076,41.175387],[-8.599527,41.177286],[-8.599365,41.177547],[-8.598942,41.178411],[-8.598222,41.179986],[-8.59734,41.181876],[-8.598195,41.182578],[-8.600526,41.183217],[-8.60184,41.183541],[-8.602938,41.183739],[-8.602812,41.183487],[-8.601462,41.183181],[-8.601525,41.182713],[-8.602164,41.182362],[-8.602506,41.181696],[-8.602677,41.181399],[-8.602686,41.181318],[-8.602731,41.181291],[-8.60274,41.1813]]",1035,2013,8,28,8,4,69
1377760248620000486,A,15617.0,"",20000486,2013-08-29 07:10:48,A,false,"[[-8.659791,41.15313],[-8.660502,41.153004],[-8.662599,41.152797],[-8.662671,41.151501],[-8.662473,41.150646],[-8.660952,41.150466],[-8.658603,41.150718],[-8.656407,41.150358],[-8.654472,41.149395],[-8.654157,41.148828],[-8.653131,41.148297],[-8.651106,41.148027],[-8.648964,41.148009],[-8.646705,41.148486],[-8.644374,41.148207],[-8.641998,41.148117],[-8.639586,41.148459],[-8.637174,41.148315],[-8.634834,41.147829],[-8.63271,41.146893],[-8.630316,41.145327],[-8.627724,41.144643],[-8.625735,41.144778],[-8.623782,41.144346],[-8.622351,41.143896],[-8.620821,41.143041],[-8.619543,41.142033],[-8.619174,41.14179],[-8.617842,41.141106],[-8.617455,41.140935],[-8.617428,41.14089]]",451,2013,8,29,7,5,30
1377759653620000230,B,"",33.0,20000230,2013-08-29 07:00:53,A,false,"[[-8.600103,41.182767],[-8.600247,41.182758],[-8.599455,41.182623],[-8.597358,41.182101],[-8.597952,41.183055],[-8.599284,41.183919],[-8.601183,41.185026],[-8.60301,41.186277],[-8.603451,41.18733],[-8.604342,41.187843],[-8.605071,41.189283],[-8.605296,41.190075],[-8.60526,41.190066],[-8.605242,41.190057],[-8.605224,41.190309],[-8.605593,41.191461],[-8.605422,41.193144],[-8.604747,41.19462],[-8.604117,41.195061],[-8.604153,41.195097],[-8.604045,41.19507],[-8.604018,41.195043],[-8.604072,41.195034],[-8.603793,41.195106],[-8.602173,41.194926],[-8.600301,41.196699],[-8.599923,41.198526],[-8.59968,41.199696],[-8.59887,41.20065],[-8.597745,41.200875],[-8.597358,41.201226],[-8.596647,41.201694],[-8.596467,41.201631],[-8.59635,41.201703],[-8.596098,41.202009],[-8.596413,41.203323],[-8.596809,41.205033],[-8.596962,41.206842],[-8.595999,41.208471],[-8.595774,41.209875],[-8.594955,41.211306],[-8.594442,41.212674],[-8.594253,41.213502],[-8.593812,41.214906],[-8.592894,41.216283],[-8.591985,41.217624],[-8.591409,41.219208],[-8.590878,41.220945],[-8.589951,41.22207],[-8.589546,41.224185],[-8.590185,41.224923]]",754,2013,8,29,7,5,50
1377763751620000050,B,"",18.0,20000050,2013-08-29 08:09:11,A,false,"[[-8.619777,41.147829],[-8.619768,41.147829],[-8.619759,41.14782],[-8.619759,41.147811],[-8.620011,41.14755],[-8.620056,41.147397],[-8.620074,41.147343],[-8.620218,41.1471],[-8.620218,41.147109],[-8.620227,41.147154],[-8.620182,41.146695],[-8.620164,41.146659],[-8.620002,41.14602],[-8.618778,41.14602],[-8.617626,41.146137],[-8.61732,41.145012],[-8.616249,41.145129],[-8.615907,41.145345],[-8.615061,41.145705],[-8.612532,41.145966],[-8.611866,41.146002],[-8.611704,41.146056],[-8.61084,41.145777],[-8.610687,41.144526],[-8.6103,41.14359],[-8.610669,41.144634],[-8.610759,41.144913],[-8.610759,41.144931],[-8.610813,41.14512],[-8.610687,41.145372],[-8.610624,41.145642]]",450,2013,8,29,8,5,30
1377767223620000546,A,18421.0,"",20000546,2013-08-29 09:07:03,A,false,"[[-8.619264,41.171211],[-8.619561,41.171139],[-8.621199,41.170122],[-8.622378,41.169411],[-8.624322,41.168808],[-8.625357,41.168556],[-8.62551,41.169123],[-8.625708,41.169861],[-8.626797,41.169807],[-8.626806,41.16852],[-8.626437,41.167107],[-8.627184,41.166432],[-8.628912,41.165856],[-8.630505,41.165145],[-8.632431,41.164308],[-8.634321,41.163723],[-8.635635,41.164128],[-8.635833,41.164182],[-8.636319,41.164353],[-8.637966,41.16474],[-8.63892,41.165001],[-8.639991,41.16501],[-8.638947,41.164569],[-8.638839,41.164569],[-8.638839,41.164578]]",363,2013,8,29,9,5,24
1377767598620000148,B,"",26.0,20000148,2013-08-29 09:13:18,A,false,"[[-8.579718,41.159349],[-8.57979,41.159349],[-8.581104,41.159214],[-8.582103,41.158575],[-8.582157,41.159664],[-8.581698,41.161545],[-8.582778,41.163264],[-8.581446,41.163264],[-8.579538,41.164011],[-8.57709,41.165667],[-8.575119,41.167395],[-8.572842,41.168925],[-8.570097,41.168691],[-8.570016,41.169996],[-8.56809,41.170869]]",213,2013,8,29,9,5,14
1377774862620000011,B,"",37.0,20000011,2013-08-29 11:14:22,A,false,"[[-8.656812,41.161455],[-8.656758,41.161545],[-8.656398,41.161833],[-8.656875,41.161635],[-8.65881,41.160726],[-8.660907,41.159844],[-8.663031,41.159007],[-8.665101,41.158233],[-8.667261,41.157387],[-8.669484,41.156514],[-8.671374,41.155758],[-8.671806,41.155632],[-8.67213,41.155497],[-8.673273,41.155236],[-8.673849,41.154498],[-8.674056,41.154408],[-8.674236,41.154327],[-8.674623,41.154093],[-8.674641,41.154147],[-8.674641,41.154129],[-8.674623,41.154084]]",304,2013,8,29,11,5,20
1377768143620000662,B,"",61.0,20000662,2013-08-29 09:22:23,A,false,"[[-8.59932,41.149179],[-8.598735,41.14863],[-8.598627,41.148549],[-8.598609,41.148378],[-8.600031,41.148576],[-8.600292,41.148747],[-8.600661,41.148729],[-8.60184,41.149026],[-8.604,41.149449],[-8.604981,41.149602],[-8.606007,41.149872],[-8.606331,41.149998],[-8.606574,41.149998],[-8.606628,41.149989],[-8.606673,41.149989],[-8.607402,41.150151],[-8.608644,41.150349],[-8.609706,41.1507],[-8.609913,41.150763],[-8.609814,41.151744],[-8.610417,41.151069],[-8.610759,41.150619],[-8.610939,41.15016],[-8.61111,41.148891],[-8.611425,41.147874],[-8.611803,41.147892],[-8.612235,41.148018],[-8.621181,41.147433],[-8.62254,41.147703],[-8.62254,41.147721],[-8.622549,41.147721],[-8.623683,41.148036],[-8.624961,41.148459],[-8.626041,41.148702],[-8.628057,41.150781],[-8.62902,41.15124],[-8.629146,41.151258],[-8.629155,41.151258],[-8.6292,41.151258],[-8.629443,41.150943],[-8.630676,41.149386],[-8.632449,41.147487],[-8.632737,41.147271],[-8.632755,41.147289],[-8.632971,41.147064],[-8.634969,41.147856],[-8.63757,41.148351],[-8.639802,41.148477],[-8.642187,41.148081],[-8.645994,41.148477],[-8.646543,41.149503],[-8.646966,41.150655],[-8.647542,41.151105],[-8.647434,41.151483],[-8.647416,41.151528],[-8.64738,41.151519],[-8.647326,41.151519],[-8.647317,41.151537],[-8.647326,41.151546],[-8.647335,41.151537],[-8.647389,41.152149],[-8.648379,41.15259],[-8.648478,41.153553],[-8.648388,41.153904],[-8.648388,41.153976],[-8.647695,41.155029],[-8.646111,41.15637],[-8.645391,41.158053],[-8.645904,41.157171],[-8.648739,41.160366],[-8.648235,41.163903],[-8.64513,41.165487],[-8.641926,41.167296],[-8.638821,41.169546],[-8.635158,41.171301],[-8.630838,41.172201],[-8.626662,41.172966],[-8.62245,41.173362],[-8.617824,41.173794],[-8.61345,41.174433],[-8.609256,41.173911],[-8.605674,41.171787],[-8.601183,41.171148],[-8.596782,41.171679],[-8.593137,41.170698],[-8.589996,41.168664],[-8.58663,41.166765],[-8.583408,41.166036],[-8.582184,41.16393],[-8.58087,41.163579],[-8.579187,41.164371],[-8.577603,41.165289],[-8.576847,41.16429],[-8.577621,41.162157],[-8.577864,41.161509],[-8.577864,41.161491],[-8.578143,41.160789],[-8.579169,41.159862],[-8.579898,41.159484],[-8.582121,41.158809],[-8.584128,41.158422],[-8.586027,41.157702],[-8.58825,41.157315],[-8.588484,41.157234],[-8.588493,41.157234],[-8.588493,41.157243],[-8.588493,41.157261],[-8.588493,41.157252],[-8.588502,41.157234],[-8.588511,41.157234],[-8.588511,41.157252],[-8.588502,41.157288]]",1666,2013,8,29,9,5,111
1377779404620000446,A,7771.0,"",20000446,2013-08-29 12:30:04,A,false,"[[-8.607753,41.184],[-8.607699,41.183982],[-8.607699,41.184009],[-8.607735,41.184036],[-8.607726,41.183982],[-8.607816,41.183793],[-8.607852,41.18382],[-8.608167,41.1831],[-8.608446,41.182245],[-8.609463,41.182146],[-8.609382,41.180472],[-8.609319,41.178528],[-8.609292,41.177394],[-8.610732,41.176935],[-8.612352,41.176917],[-8.613972,41.177556],[-8.61417,41.176494],[-8.613765,41.175252],[-8.613279,41.173992],[-8.612919,41.172867],[-8.612775,41.17158],[-8.612919,41.170104],[-8.61237,41.16843],[-8.611902,41.167359],[-8.611758,41.167053],[-8.611407,41.166135],[-8.611029,41.16501],[-8.61093,41.164803],[-8.610993,41.163795],[-8.611065,41.16303],[-8.611056,41.162976],[-8.611083,41.162958],[-8.611101,41.162958],[-8.611308,41.162283],[-8.611596,41.160879],[-8.611965,41.159349],[-8.612469,41.157747],[-8.613306,41.155983],[-8.613387,41.155407],[-8.615223,41.155614],[-8.617221,41.156019],[-8.618958,41.156307],[-8.620191,41.156478],[-8.621388,41.156217],[-8.620965,41.155443],[-8.620983,41.155038],[-8.620983,41.155029]]",694,2013,8,29,12,5,46
1377771463620000329,A,33776.0,"",20000329,2013-08-29 10:17:43,A,false,"[[-8.619651,41.174838],[-8.620875,41.174676],[-8.621064,41.174577],[-8.620821,41.174649],[-8.620839,41.17464],[-8.620857,41.174622],[-8.620893,41.174559],[-8.620641,41.174541],[-8.620515,41.174487],[-8.620101,41.174487],[-8.619615,41.174874],[-8.618508,41.175072],[-8.615835,41.175351],[-8.613828,41.175252],[-8.615196,41.174397],[-8.619345,41.173776],[-8.623044,41.17338],[-8.626626,41.173065],[-8.633196,41.171886],[-8.639658,41.169204],[-8.642313,41.168241],[-8.644131,41.168889],[-8.646516,41.170815],[-8.649396,41.173128],[-8.653068,41.175999],[-8.656155,41.178492],[-8.658819,41.18076],[-8.661807,41.183235],[-8.66475,41.185629],[-8.667621,41.187888],[-8.671347,41.189301],[-8.674947,41.189805],[-8.678655,41.191605],[-8.682777,41.195556],[-8.68518,41.197887],[-8.687556,41.200209],[-8.688204,41.201964],[-8.687178,41.203719],[-8.688348,41.205564],[-8.689266,41.207157],[-8.689419,41.208444],[-8.688546,41.208453]]",620,2013,8,29,10,5,41
1377771648620000072,B,"",49.0,20000072,2013-08-29 10:20:48,A,false,"[[-8.599833,41.174838],[-8.599095,41.173092],[-8.597844,41.170932],[-8.597421,41.169321]]",47,2013,8,29,10,5,3
1377772926620000408,B,"",55.0,20000408,2013-08-29 10:42:06,A,false,"[[-8.569728,41.165919],[-8.568153,41.16636],[-8.566128,41.166486],[-8.564391,41.167062],[-8.562861,41.167593],[-8.561646,41.166477],[-8.560737,41.165676],[-8.560539,41.164758]]",108,2013,8,29,10,5,7
1377781425620000207,A,47414.0,"",20000207,2013-08-29 13:03:45,A,false,"[[-8.646525,41.154246],[-8.646039,41.1543],[-8.646201,41.153481],[-8.64738,41.152383],[-8.648766,41.152581],[-8.649369,41.152014],[-8.649999,41.150979],[-8.651835,41.150241],[-8.653068,41.148774],[-8.653104,41.148585],[-8.653743,41.14863],[-8.654139,41.148558],[-8.655309,41.148],[-8.6571,41.147082],[-8.6895,41.174091],[-8.689203,41.173218],[-8.688258,41.172507]]",245,2013,8,29,13,5,16
1377783907620000002,B,"",62.0,20000002,2013-08-29 13:45:07,A,false,"[[-8.657001,41.179266],[-8.658801,41.180562],[-8.661168,41.182542],[-8.663724,41.184657],[-8.666694,41.187114],[-8.670753,41.189013],[-8.675577,41.189652],[-8.679744,41.192136],[-8.683353,41.195763],[-8.686701,41.199147],[-8.68977,41.202567],[-8.690283,41.206725],[-8.690319,41.211342],[-8.690355,41.215347],[-8.688627,41.217246],[-8.685225,41.216868],[-8.683119,41.216895],[-8.685189,41.216931],[-8.686845,41.217165],[-8.686881,41.21721],[-8.68707,41.217309],[-8.687574,41.21748],[-8.687052,41.217444],[-8.685693,41.217075],[-8.684118,41.21712]]",363,2013,8,29,13,5,24
1377776149620000633,B,"",63.0,20000633,2013-08-29 11:35:49,A,false,"[[-8.609544,41.160375],[-8.60967,41.160393],[-8.609697,41.160402],[-8.609589,41.160285],[-8.609967,41.160087],[-8.609859,41.15844],[-8.609832,41.157612],[-8.609877,41.157585],[-8.609904,41.157576],[-8.609913,41.157495],[-8.609445,41.15754],[-8.608932,41.157801],[-8.608383,41.159241],[-8.608005,41.160024],[-8.607744,41.160519],[-8.606079,41.164587],[-8.606277,41.16573],[-8.606403,41.167251],[-8.606295,41.169096],[-8.605638,41.170005],[-8.605656,41.169996],[-8.60544,41.17023],[-8.604369,41.171562],[-8.605377,41.172903],[-8.607663,41.173227],[-8.610507,41.174352],[-8.614314,41.174469],[-8.618778,41.173866],[-8.62308,41.173425],[-8.627769,41.17293],[-8.632224,41.17203],[-8.636121,41.171175],[-8.639208,41.169465],[-8.641899,41.168313],[-8.643555,41.16843],[-8.645535,41.170068],[-8.648298,41.172363],[-8.651466,41.174991],[-8.654742,41.177511],[-8.657685,41.179923],[-8.66043,41.182155],[-8.663058,41.184279],[-8.665659,41.186448],[-8.667081,41.188941],[-8.666352,41.191659],[-8.665227,41.19507],[-8.661861,41.197725],[-8.658234,41.200317],[-8.654247,41.202027],[-8.651034,41.201568],[-8.65026,41.202936],[-8.651637,41.205672],[-8.651565,41.209029],[-8.652987,41.212485],[-8.654895,41.215662],[-8.657712,41.218614],[-8.660538,41.221584],[-8.663319,41.224536],[-8.666217,41.227326],[-8.668026,41.229855],[-8.66691,41.232393],[-8.667234,41.234823],[-8.667918,41.237271],[-8.669115,41.238801],[-8.67051,41.238882],[-8.670258,41.237595],[-8.67024,41.237487],[-8.670249,41.237505]]",1008,2013,8,29,11,5,67
1377771476620000615,B,"",34.0,20000615,2013-08-29 10:17:56,A,false,"[[-8.615475,41.140773],[-8.60958,41.1408],[-8.609427,41.140143],[-8.609616,41.139027],[-8.610021,41.133735],[-8.611254,41.132853],[-8.609841,41.128272]]",93,2013,8,29,10,5,6
